name,short_name,id,dataset_id
KartSport Tokoroa,KST V1,b7c3540f-0a6f-4f75-a073-8687a3b2edbd,e27cf851d06065ceaafbe2af3a30e81f--kartsport-tokoroa
Barber Motorsports Park,BMP Short,f00aa395-be19-4a2f-9921-dd0c16f032b2,29882c02de7dac7825e3ab3d839abf47--barber-motorsports-park
Avtokross Gukovskaya,Gukovskaya,b384bad0-9cac-41ea-bc8b-b0cfe33258ee,d575f03c2a265d73fec4a48ec002a40b--avtokross-gukovskaya
ShanDong HeZe International Circuit,SDIC,63b2b31d-6f16-45af-8442-b0413e0fc8a4,ff1232a1ec20bbe749da880b9fac663b--shandong-heze-international-circuit
Autodromo Riccardo Paletti - Varano de' Melegari,Varano,a0da6fb2-6b55-4316-bf09-8d94e459f51d,f16d3468c6dda18095eb7f247b9a196c--autodromo-riccardo-paletti-varano-de-melegari
Coulee Go Kart Raceway,Coulee K WI,ef1eac74-438d-4d5b-b9aa-4909f9f3af17,ade1177c71dc68b15844fd2f03904ef3--coulee-go-kart-raceway
Kartodromo Rio Negro,RioNegro,6b5ab968-8038-42e4-9815-5a5e33a88920,4cb0aca1f332b3f13708cff7b3066792--kartodromo-rio-negro
Pecatonica Speedway,Pecatonic,29e17b28-aac9-43cf-8060-023c3f61ce01,42983d623e98d79f32589af591692982--pecatonica-speedway
Kartodromo Checo Pérez,KCP C10-CW,ee7161e8-fff8-4c83-b659-5b062eee82a5,41c3658c3e88b2930ca0a3e0436830e1--kartodromo-checo-p-rez
Clay County KS Fair,ClayCounty,7354f47e-7d5d-4dc1-b093-d91a967488f9,170f15015d2dc5c979baf4c9b72f3749--clay-county-ks-fair
Illiana Motor Speedway,Illiana,40c08473-99c7-4d28-8649-3cca912cd26d,3834b79562f37a84f714b50a15f66fc7--illiana-motor-speedway
WeedSport Kart,WeedSprt Krt,fed36123-4476-4838-9bf8-38f7430863b0,889a583704f4f2c0a458e96e9a20b25e--weedsport-kart
Zhejiang Circuit,ZhejiangK,d7337b00-b060-4b67-9c05-55c4c361d479,c162ef9914fc0f542f1d3cfbaf3a3c66--zhejiang-circuit
Bliss International Speedway,Bliss,297e7b20-39e7-4f5f-ba0c-e4039017a624,b53ee82d75fab0c2cc72dcaf69b0943c--bliss-international-speedway
Salem Speedway,Salem,d8415138-e7fe-47d3-9da2-2360328fa0ca,93d753fc91f5ef56a0ab4a3a4d455a60--salem-speedway
Kartagen Circuit Layrac,LayracK,ec1a72c3-4477-40d8-ae27-bc0a26afacd8,53cc0ceb7d8fdaff7d1d14e8ceb47378--kartagen-circuit-layrac
Daytona International Speedway - Road Course,DaytonaRd,b70b38f7-c879-4d2e-8230-0a127a2b51f8,70e3312f8b4b1a95845369ca3632c224--daytona-international-speedway-road-course
McNamara Park Raceway - Mount Gambier Motor Cycle Club,McNamara,7ce615f8-99aa-4880-9e49-e20a40ef36bd,087575d9605ac9fc16c498c021d1dd6f--mcnamara-park-raceway-mount-gambier-motor-cycle-club
New Jersey Mini Gran Prix,NJMP Kart,a37657e8-dbaf-4a00-9151-68d0ac597486,424be7821089127d983fdeaf0f464db0--new-jersey-mini-gran-prix
Ironwood,Ironwood,16e419e0-5a23-4cbc-b895-8d37b79d35ba,47e7923cc7d3dd7e7311cd974d2b8077--ironwood
Circuit Mallorca,Mallorca,cd300ca2-809c-42e2-b3cc-93588c443b2e,ce1f2c30a43762bd9c877e232112eed8--circuit-mallorca
Prater,Prater,fb7315b3-9834-48c5-9127-dc2b33966dcf,ce3093d0917bf3b73c0d87c0dd1c4acc--prater
Daytona International Speedway - Nascar Road Course,DaytonaRdNas,00cd377c-a86f-47f0-a188-909da308e006,4f5ffec58696fe9f6c40b8b9c2812eec--daytona-international-speedway-nascar-road-course
Santo André Kartódromo Internacional,SAKI,07f22aab-543d-4e00-a181-133321c4de00,db85e6dac2064007d17314c451b540f3--santo-andr-kart-dromo-internacional
LaFayette Motorsports Park,LaFayette,91a5fc63-c144-40a9-8b94-899163ebde37,b48dda5fb25b108271550c959f17ac3b--lafayette-motorsports-park
Lihpao Racing Park,LiphaoG2,52aca3db-739f-4da4-b0b1-bb4556a0e2ce,f645bd215bebfe80310004946fe2d0ae--lihpao-racing-park
Huai'an,Huaian,85da633a-4360-4175-b0f6-86a7fda2c825,746f6036bf8d2f1a7477648102101f58--huai-an
Kartódromo Internacional De Zárate,Zarate V6,4f90add2-1c7b-4ae2-b6f5-e8a86ec80198,a79c7e758e21129b15068978fdf84cbc--kart-dromo-internacional-de-z-rate
Kartodromo Checo Pérez,KCP C1-CW,83d979b2-c309-4cfb-b774-e1bdec989f93,76229f390e7ba837afe1caa9a059f0ff--kartodromo-checo-p-rez
Chioggia Kart,Chiog Fast,8502846e-55ab-4ea6-a3a2-2fb184b04145,fa098407d09dca8cd6a36e7ff0bc45b3--chioggia-kart
Coronado North Island NAS,Coronado NI,0d18cec6-6661-4e01-9c98-f6cc8a336a92,b75971c6d6d69a056e32d99a67ac3a94--coronado-north-island-nas
Action Track USA,Kutztown,4a556546-3646-411c-a2ce-6c6453b6fb61,fdb2f510ebf2d5179b21511d9d83eb01--action-track-usa
Cerrina Race Track Lungo,CerrinaLungo,b28e2202-0f31-46e5-a406-9cb20abde14d,05276ba85be667a58d5c94b5434b9018--cerrina-race-track-lungo
Pesämäen Moottoriurheilukeskus,PesamakiVar2,a1260731-fb11-47ef-95d7-c051dc552108,6d1e2624d9b1aa8d0d70835be8742fbd--pes-m-en-moottoriurheilukeskus
Atmore Dragway,AtmoreDrag,186f6977-d849-45d6-927f-b9340049042c,36878b3917c63bdaa1aafeb4a7cfa09c--atmore-dragway
The Thermal Club,ThermalDN,a027c63f-1c10-4767-8105-5448c32d0fb3,49d36dda225d3d8c8e83cf6e063c0de2--the-thermal-club
Circuit Daniel Pescheur,Pescheur2,7df85709-6c9d-4c9b-af44-fbd262223c4e,eab33ace35364dec0bff4d90afcc530c--circuit-daniel-pescheur
Circuit National de la Sèvre - BocaSpeed,BocaSpeed,bf30005d-5810-4329-a0d8-0da6aaaded80,328d4624eb43cb69bf9068fe4cbb9797--circuit-national-de-la-s-vre-bocaspeed
Summit Point Motorsports Park,Shenan. Comp,5375f17b-8370-4be3-8e94-642d66ce430f,477bbf5ae1091fded043b0f986ffb9dd--summit-point-motorsports-park
Pôle Mécanique Ales Cevennes,Ales Kart,2d250fd3-e4fd-4c5a-9982-40d990ce737c,c5c2d6a679238090c2610b16b9434c1c--p-le-m-canique-ales-cevennes
Mike Pero Motorsport Park,MMMP A V2,9bf9578b-f7e9-480d-964f-05d588ff3f1a,b61e713efa51deb1bb4fd461f426d51e--mike-pero-motorsport-park
Biwako Sports Land,Biwako,e1b3e06d-b32a-49f2-8bda-0b75fa0f67ae,f9b8f6d839cdeecd211c01d704d4afde--biwako-sports-land
Richland County Fairgrounds,Richland,bddc57d1-517c-4069-942d-00bb17a40a10,90c434b45783828384c25039b89e5330--richland-county-fairgrounds
Buttonwillow Raceway Park,Buttonw R#24,ad2190b2-3e50-4f78-9917-8fa2f518a3e9,9ddf336045cc4a1413cc2af80bc2a109--buttonwillow-raceway-park
Freizeitpark Löschen,Drebkau,0238f693-e59d-49d4-ac30-6fc10f70c20c,d3740a04eca3909a52740ef088d81f22--freizeitpark-l-schen
Pittsburgh International Race Complex,PittR South,0c07a560-081d-4f51-abb6-1e9d9532874a,6ef74da852461e6e2849cddfd7358312--pittsburgh-international-race-complex
Autoskola Mraz Frantisek,Autoskola,7132b97e-2c16-42bc-be9e-cf35159aacb5,8fbda752757c54b316c29b4256f08c66--autoskola-mraz-frantisek
MotorPark România,MPR 1+2+3,b3a1c0da-bd5d-4c4e-9d22-da50e42bfb00,a016ad4d1db91b4da6f0a663cb880442--motorpark-rom-nia
Botniaring,Botniaring1,dbe59320-bd83-4d74-bcce-35d9728f196e,f92a9bcfb887a6872ebc3363235b4bb1--botniaring
I40 Raceway,I40 Lenoir C,b73bc9d2-9374-4868-afa6-40f0351d6127,59366e01b62adfbbb6125886bdd3bd49--i40-raceway
Johor Racing Circuit,Johor,bdc713ee-77c2-4b4f-b9fe-286289bb5dc3,651ea23b657782ce2639ed8a03feb2e4--johor-racing-circuit
Albany-Saratoga,Albany-Sa NY,3e208bc6-1774-4db7-a9e5-fde394f3ae98,7db479dc72f671c1c9b44808a154ad81--albany-saratoga
Whittington,Whittington,989f2b5a-6c31-4356-92aa-fe4d6dc8e7fe,02c5e5441af60c02f6e7c552bcde5be1--whittington
Redwood Acres Raceway,RedwoodAcreR,34e4f873-019e-46f8-adfa-25d7a72a299b,5ec14474d1fc6600f0a79cd2481e6055--redwood-acres-raceway
Ozarks International Raceway,OIR Out V2,18b0cc21-bcb2-41d0-9abf-4cf34fd0bf1d,292c56db41012ddfb07ac1c9cbf642e7--ozarks-international-raceway
The Thermal Club,ThermalKart1,e497baea-4ceb-48c2-8941-580bda511971,43127f5f61593c38871c66e98da028ae--the-thermal-club
Teesside Karting,TeessideClub,216e80a6-3b04-469e-8947-7a08cbae0064,00698948ab380d58e7de942f82fe72e2--teesside-karting
Hungaroring,Hungaroring,8a02b617-f77f-402b-a13b-25abe6d63e13,733b614cc8791ddc70660cb6e49c48d4--hungaroring
Kartódromo Internacional de Guapimirim,GuapimirimK,e81eda20-4820-4a55-a289-3841317c66b1,4f58c3a2bd0dcc2e1224a8e9bef53378--kart-dromo-internacional-de-guapimirim
Orlando Speed World Dragway,OrlandoDrag,7eeaa204-348d-4a0b-a822-435c0f051e26,a09ae332119541007b6fce686bf0087e--orlando-speed-world-dragway
Karting Can Picafort,CanPicafort2,ffec78bc-0f11-48e6-8379-f12a6dcaa5a5,ad61eb76b22ac9bbe9fbef8a92428b71--karting-can-picafort
Karratha Kart Club,Karratha,f26122b5-e1bf-4e00-8934-711e538bde8e,41409ade97c37544c2cbef25728f7d19--karratha-kart-club
Complejo Polideportivo Ciudad de Mercedes,Mercedes 2,de89138e-ede7-4ff7-a1a7-4e6fd5699424,3ee719f08522c5530db496b601121c55--complejo-polideportivo-ciudad-de-mercedes
Chicane Circuit,ChicaneK,590ece22-c86e-4c63-bffb-aa7daac66e2d,feb31dffe53b232aceb164ff53d1a189--chicane-circuit
Darley Moor Motor Club,Darley,5d2e68d1-e9c2-4050-a7e9-7ecf857599c1,40e4cfcde38b4bd508d97a20807ab892--darley-moor-motor-club
Rainier Sportsmans Club,RainierSC,7c6fc9ed-720e-4a4f-891e-f916f8105d2a,9d1e8259cdaa0baca83763dc9c77de67--rainier-sportsmans-club
TT Junior Track,TT Kart Var2,95a95ba6-0eb3-4737-8180-7443f4b50ade,b2f57de61259febefdb14f283aa7416b--tt-junior-track
Le Sirene,Le Sirene,08f1e38c-4fd3-4a2a-8668-f82c82441b5c,2d9ea9daf083a8d3e180ca3207867659--le-sirene
Pampanga International Circuit,PIC Bis,ed8dc757-ef32-49b1-8745-1fe3d9c93b3b,b17814f2774c7e7441bf3fc488e00ed0--pampanga-international-circuit
Circuito del Persico,Persico,a4a20c57-73c1-493b-a21b-b62056fee4cd,3be93e9760f02993c3d9ac2be07efa47--circuito-del-persico
Dubai Autodrome,Dubai Club,98ed156b-6790-446b-8816-3dd786ef5935,e050cf213364589545d7ca5ea5ee00ab--dubai-autodrome
Autodrome Sosnová,SosnovaVar1,cecbf43a-f538-4343-8d5d-7b04341a4f64,5cc74b80d29610781985425dcb946b9b--autodrome-sosnov-
Thunder Mountain Speedway,ThunderMt NY,2136a73d-be74-4284-814e-f332fd334b26,fff40d561f13b227ac13d6f669cb657b--thunder-mountain-speedway
Piteå Motorsällskap,Pitea,f19a881a-9255-4a3a-9029-b0f389d5c1c3,987c78bda1a9cce174a50df76c2117d2--pite-motors-llskap
Pista Moscufo - DBM Race,Moscufo,945ca84f-8119-431b-9b45-b33a55b40a7c,f1942da995aeaa4d11f59da63ae3d254--pista-moscufo-dbm-race
Ben Hur Speedway,Ben Hur,2437876e-4fe2-4ec0-8420-d94327bd0b25,254a8ae2b711b60cdad2c502bb2405f1--ben-hur-speedway
Pembrey Circuit,PembreyVar4,47d36bb7-e251-4735-9c4f-0fa921709056,d1340ba4a04293cd532e714db2daced2--pembrey-circuit
Autódromo Internacional Ayrton Senna,AyrtonSenna,3bfebbde-f97d-4505-8dc1-6b8720fe74f0,6b882382f04fd7204978f00b0c7247ff--aut-dromo-internacional-ayrton-senna
Tervacross Ry - Kestilä,Kestila,6f2b3954-4dae-415b-ae55-a3e5fba5529e,e08208fdd4b778575f28f3945b220b22--tervacross-ry-kestil-
Gulf Coast Kartway,GCKI,8702ddff-87c6-4065-aa32-5a98612e94ae,2ac3c7cf4c00484055169c6240168e99--gulf-coast-kartway
Salita Morano – Campotenese,Morano,c6164f15-6d39-4f05-87ec-52741f9f9fd1,feee5aaaffe9019f5a816e387c03e961--salita-morano-campotenese
Roebling Road Raceway,RoeblingRR,949a4b3c-7e73-453f-bc80-ec896b7c8dcd,33129bd37253f1806e4bb2390c3aac73--roebling-road-raceway
Pocono Raceway,Pocono S.E.4,7a9ef4a2-0be1-4709-b571-29660fcde035,860f70ec0cf8721133d988d4f80f7c1d--pocono-raceway
Wakefield Park Raceway,Wakefield Sh,d7197f43-96b0-43d8-8237-a7784f7cfaa9,32a338d911967863d28af20e25234f31--wakefield-park-raceway
Autódromo Víctor Borrat Fabini,Pinar 01,072e11ae-3962-4cd3-b56e-f896db3941b6,87ab31e5910d4785d7ca5b82e3247083--aut-dromo-v-ctor-borrat-fabini
Shanghai International Circuit Karting World,SIC Kart,cf2ea351-56e6-49ff-8dd0-bc90e38e5a96,1414bfaf019b0f5403e04c18ad4767c0--shanghai-international-circuit-karting-world
Sydney Motorsport Park,SMP Brabham,5caed361-a2b7-4f3d-9c94-289b0763b98e,7ae23225185559ee9aca56c5eb685222--sydney-motorsport-park
Wenzhou,Wenzhou,c4217406-8e0c-4492-9d87-ce1a8a31f862,3e1cf31da0c0137a2fff8fd53f428758--wenzhou
Huntly Speedway,HuntlyS,21b0a956-bcf5-4ce3-b16d-e1736dd22d53,320dc145abf4c1001866211ac92d9d74--huntly-speedway
Marzaglia Dragway,Marzaglia,04dbd5af-1bb8-4611-acf2-e1af238bf568,0769e066a1ae928bcc30d50ff4e3a987--marzaglia-dragway
Karting Haskovo,Haskovo,27e5a1ea-3fba-4fef-9fc5-01db06996890,ae8d911265943adb55165c22eb953bf9--karting-haskovo
DB Karting,DBK,a2e5af3f-0fac-435a-b05a-2a7de873bcef,4912dda8dec7133baeff1177be0456b8--db-karting
Seb Power Karting,SebPower,b70cdfcc-4cff-46ad-9f58-a01cb2c8e100,53a09833d6457ad73604d7027467d9d1--seb-power-karting
Hunsrückring,Hahn,11b03530-a287-4df2-ab12-2711022e1cf5,9310c4216b96ca6991f0c81fcfcd1a91--hunsr-ckring
Canaan Motor Club,CanaanVar2,8bb29e37-f8f6-4581-ae8b-91d72dba542c,b4fa391d47a582e0e86839fb70d35ee6--canaan-motor-club
Magnolia Motor Speedway,Magnolia,4ec42ddd-37e6-4f5a-a0fb-e188d3282462,91067540642964413b250e38fc7934f9--magnolia-motor-speedway
Gladstone Kart Club,GladstoneK,cc122379-2aca-46b0-85c2-4d38a6bd795e,4df4e3e774b59f193afcd2001203d566--gladstone-kart-club
Motokáry Dlhá,DlhaK,a833e62f-fb69-4496-8a12-29f60d04ba31,a02e52e6be864f90984f3678c2ab917b--motok-ry-dlh-
Las Vegas Karting Track 2 The Chicane,LVKC 2,2b026813-29d3-4dbc-ae6d-7761abddffb8,346be3ec105384a60269acdbf2e11b52--las-vegas-karting-track-2-the-chicane
Pukehoke Park,Pukekohe V2,44464695-8b7e-49a4-b05d-36363d1db364,76f29b34ea755ca0b05e1af73baf84e8--pukehoke-park
Nørlundbanen,Noerlund,d1e225ef-0f1e-4109-a86c-0279550d728d,017c0586cba4461575b6243de34b812f--n-rlundbanen
AmericanValleySpwy,AmValley CA,1f023f29-13a8-40c6-a8de-a15f611083c3,63145a0e41a39f80316f38440cdb1e46--americanvalleyspwy
OceanKARTLAND,Ocean V1,3975372d-9efe-47e7-95a0-2fb0e0cbfe59,f48222bfe99dafa7c92a9f0fc58e7940--oceankartland
Karting Haute Picardie,HPicardieK,2bcbaf85-2876-4fff-8a0f-1f45fc762f8f,d8731bb73165c790799b853016caa6a4--karting-haute-picardie
Maxville Motor Speedway,MaxvilleMS,1426268c-c5a3-44c9-a6fd-74a9aa1c4499,3a36983ae1461c4e951610ce881dbded--maxville-motor-speedway
Circuito 55-84,55-84,787d27ea-8b93-4f9d-a97a-18b01b98d89c,3ce95fec05969569e5b05eca4a899689--circuito-55-84
Barber Motorsports Park,BMP Club,71c3767d-f062-4cba-8dac-b0bf32550fec,7dd0e8a8a8ffaf63fc6cca20467d2d84--barber-motorsports-park
Little Valley Speedway,Little Vl,e9bfce42-d145-4b1a-841b-d9ed288a5f60,42294d00aad4a230638484a60fa8b3c7--little-valley-speedway
Saskatoon Kart Racers,SaskatoonV1,fefe6aa9-14b0-4f82-b3b7-0eec22cf38d6,b83bbb375721742c35534fcd1d37655d--saskatoon-kart-racers
Motodrom Kovrov Gorod,KovrovK,1bf5fddc-a840-4fe0-8561-02385af7f919,9f59ea4c918a356ffafe37cb9faaad6d--motodrom-kovrov-gorod
Kartodromo El Vejo,ElVejo,8f808c6c-ce10-401b-95c1-0603b6e10042,283b2c63ac659a3f696b478bf0cb8153--kartodromo-el-vejo
Stadium Automobile,Stadium-Kart,cba71a2a-c56c-4892-afa4-8b4a6cbf3ea8,be1496d9f39dbdb54440913b2b7bffba--stadium-automobile
Extrema Kart,Extrema,db10be6c-64b0-4aa8-8cb5-1283369832f5,d50bf8fbadbe73c702474a6713e82074--extrema-kart
MakoTrac International Racetrack,MakoTrac,7dbc5a50-0bf0-444a-9f3e-03edfc8b14d0,421b162b9ad94432ba9ca7d44886b0c1--makotrac-international-racetrack
Mondello Park,Mondello2,3c12685a-1a4c-49e8-a354-cfa5e6a2918a,35c1e1b5f0884823c75fea1626ac0784--mondello-park
Gotland Ring,Gotland Syd,0f16f07d-ed68-48ae-ac53-f8097545c62b,60d4256525ab17be85d08443c8cb1f92--gotland-ring
Kartodromo Checo Pérez,KCP C2-CW,728ef6fb-b4c9-4f0b-9651-2b77ee607ccc,4dc6d36d219d18e4a708f040faddbcac--kartodromo-checo-p-rez
Pista d'Oro,Pista Oro,0b337d2c-a813-4193-b09f-2fe950d4f6e6,0e7e1926de7331ab22bf1d8a9f31f665--pista-d-oro
K.R.A. Speedway,K.R.A.,392493b4-a771-4eaf-87dd-d9586919ac0f,cdf5167511896d67e4a42adbdfbe5c87--k-r-a-speedway
Citrus County Speedway and Track LLC,Citrus,f916a1c3-ff4d-457d-8e2b-77a05f0b074e,5c0b6e90d585d181a0c304a70e641bdb--citrus-county-speedway-and-track-llc
Autódromo de Tocancipá,A.TocancipaL,913db2af-202c-4166-a1f1-c2cb9bed7bbe,4dcbad9b3615246a10f9663820465f8e--aut-dromo-de-tocancip-
Kinki Sports Land,Kinki,5486fe1a-df41-4f7f-952c-ebf30af9dcc6,a7ab33621adb71055eef7488a30341ec--kinki-sports-land
Kartódromo Juan Pablo Montoya,MontoyaK,cbafd940-9ea5-48dc-881b-356f54ae9b5f,236a7a895019f3a087d870029df94744--kart-dromo-juan-pablo-montoya
Autoklub RAC Sedlčany,Sedlcany,b102b9d1-ecbf-4447-ac77-35268532046a,e8dc6e2c237b6539e1057f3593265395--autoklub-rac-sedl-any
Zhuzhou,Zhuzhou,5c36b797-fdc4-40ab-a4eb-19895010e305,9a4111cb4dbd8e388538846cda7104ef--zhuzhou
Pista di Cattolica - Jeepers Kart,Cattolica,bb2d8fb4-eb04-4690-a528-94542f426d8c,ca21b260d48072fc6f1d7b5ea7dd4348--pista-di-cattolica-jeepers-kart
WaKeeney Speedway,WaKeeneyS,68a4949b-57a8-41a5-9b8f-35a3409a7f59,375cba8c226ec58dfc2d491f3972bfa0--wakeeney-speedway
KartSport Tokoroa,KST,becf23be-6e6f-4d61-9014-3afa2177df0c,ffe848922c418c003479da23be150b0d--kartsport-tokoroa
Autódromo Sudamericano de Olavarría,Olavarria 3,f2568644-73f4-4bca-8b5a-b32c558f49fd,eccc55748e37c3d0e8bff33456ab10ec--aut-dromo-sudamericano-de-olavarr-a
Inje Speedium,Inje North,c55d1121-932a-4253-a5f3-4ab8c8ce3d76,943d9f7f09c0ca79b593e3191071232b--inje-speedium
141 Speedway,Maribel WI,f8206ac4-e1d5-4f0d-ada0-eabb86a59085,04106cb8249f26be3505b47a483038c5--141-speedway
Kartodrom Bydgoszcz,Bydgoszcz,0ec2574a-684c-4bd9-90bd-a3a0a4e47566,5dc2608db9298ff96ad77fc7a383b1da--kartodrom-bydgoszcz
Summit Point Motorsports Park,Jeff. Long,d08f6858-a881-4bc1-84dc-58d0f5a46ae8,b9d8fb615a6f2f853317a84748c2f1c1--summit-point-motorsports-park
Kanawha Valley Kartway,KanawhaK,016b2ed3-58d0-40d4-8bf3-8d6447c4f37c,16eb291a76cd262880538b7b16397ba8--kanawha-valley-kartway
Circuito de Maspalomas,CMP_Karting,2aed6975-9ed2-4e3f-95dd-ff2bc8c7dc4e,e560d485b7fa3b972a4b539db826b7a2--circuito-de-maspalomas
MC Seelow e.V.,Seelow,50833ca8-b627-49e2-8456-dfe049c41845,214dbc09e3cdc3b99ebb24e87ae3c10f--mc-seelow-e-v-
Florida International Rally & Motorsport Park,FIRM,05cb636e-2b41-4a9b-8214-4b6bc21ba587,20a95c46f4715e0f79534f64a8c69974--florida-international-rally-motorsport-park
Ohio Valley Dragway,OhioValleyDW,33aebc68-df48-42a5-a00d-ea350294f891,2fa55acaaf17fcb00efcf4bb9c64fac9--ohio-valley-dragway
South West Kart Club - Cobden Park Raceway,CobdenK,b643ace9-169c-44a4-a4bc-552ef3927852,09143423bb5b34e9de7dd5958e3417b1--south-west-kart-club-cobden-park-raceway
Farmer City Raceway,Farmer,ed7d1b4a-45f1-412f-af62-9d1bec08ee91,2634382c97febb2daf54fa1587286d5a--farmer-city-raceway
3StonePark - Aylezo,3StonePark,7a6214e8-d94c-4416-8ef6-c65531fdf998,3c962f66187dc5b83d114b98d81ab7d4--3stonepark-aylezo
Lakeside Karting,LakesideK,ed677219-a192-4bc6-bae1-03d441a4d18c,5ccc47e0c79f1f48a69cc2f4d797f0bb--lakeside-karting
Circuito Internazionale di Triscina,Triscina2,6dd6efed-c12c-4ab8-b601-cf8fed42ead2,03fb124c7478924d185b994e6a734fa6--circuito-internazionale-di-triscina
Spud Speedway,Spud,0b5dc60a-5505-471c-a0f7-ac4b4dd308bc,567600b6957317a4560b9bf0d5138f23--spud-speedway
Edmonton International Raceway,EIR,f928b494-5153-4eb4-a043-a93cc2a5b840,612e19cd814497d699a7b1164b91c3e4--edmonton-international-raceway
Kartbahn Lyss,LyssK,7393a394-e3ce-488f-adae-786da0149298,c65c30f88344bcd51136da5225b6c8df--kartbahn-lyss
Autodromo di Modena,Modena V2,8595cdd6-50c7-43af-a052-06124a70f3d7,2cb14de561c8acb539233aad05e7d37e--autodromo-di-modena
Jackson County Speedway,JacksonCS,1b1d239a-5827-45cf-beb7-3a4ca621dc3b,032f745d16b92658d58874a496d62b2a--jackson-county-speedway
Kart Pampeano Castex,Castex,973c93a3-1d64-474a-bccf-91d4b00f0cbf,4c10451aac0d3299939f52415ea44566--kart-pampeano-castex
Kartódromo Bosque Real 2,KBR 2,6772a22e-cb11-4198-99ec-5656dbcc4c6e,ca0f10bdaa94e7f28a72a48c17fd8c51--kart-dromo-bosque-real-2
Summit Point Motorsports Park,Jeff. Ext.,a6228201-4867-412c-a2cf-e6a0b4cb5abc,cc4e43d48201c0dc981cac455bf6741a--summit-point-motorsports-park
Varna Karting Track,VarnaK,6fc9a51a-feef-46af-aca3-193e43a48a19,0a843eb6733a10af5c3ea2ab2f499d37--varna-karting-track
Chayka Karting,Chayka,c2521e9c-8651-4efb-b87c-a3f01a50e239,1b4a680780718e88e3dbee261a00a7b9--chayka-karting
Thunder Mountain Super Speedway,ThunderMSS,9f12ec3b-978e-441f-81bf-9c9038bc9dd5,550fef8e640bae65924ef1dbf54c9f4b--thunder-mountain-super-speedway
Moto Club Castelroussin Les Tourneix MX1,Les Tourneix,1af3e9df-af7d-4e55-9b0e-afee9ced0646,47cf04b8e0beb6cfc105cde2d594d338--moto-club-castelroussin-les-tourneix-mx1
Circuit Parc de la Serra,ParcSerra,52968ae9-fccc-4a53-b596-1b755a39105b,42360cbb085b32e1c69b1e1bdd793681--circuit-parc-de-la-serra
Motorsport Arena Oschersleben,MAO A_Bike,f73c97e6-0733-4bd5-a8a7-55103d18a3bc,e89f4e1ea0dfc27a5c2e8b57adddde97--motorsport-arena-oschersleben
Gravity Park,GravityPark,a8cfb60a-adaa-4e9f-a0a6-e8ab229a381f,bd6effa37cc6554e9d6680510c01b642--gravity-park
Wagga & District Kart Racing Club,WaggaK,9cba6441-e0e8-42a1-9736-28628d350d57,36862964489b232952a55a10b5f8a816--wagga-district-kart-racing-club
Buttonwillow Raceway Kart Track,Buttonw K#3,73ea8bbc-6231-4a17-bad3-03975a4fd0b9,04b50df67977a5a37b4a4d8b9a520bbc--buttonwillow-raceway-kart-track
Biķernieku trase,BKSB Ziemas,afacc251-92ea-4abe-accd-dad005bd9adb,9ca0a3ff73f0df5cd4c49a2c095d7c70--bi-ernieku-trase
Filching Manor Campbell Circuit,Campbell,c9039942-8177-45b2-b56f-e7fa01277e65,f1dd12d6001ba8993b48d9796a9da532--filching-manor-campbell-circuit
Solt Speedway,SoltSpdwy,601779d2-ea22-4c4a-ac89-314a2ab54a5c,769c8c005d6505c73db26547bf2b654f--solt-speedway
KimiCircuit,KimiVar1,109c9652-a437-4911-bb5c-aca6fb24d19e,99c46a6f6b01da4fbb0b6f670fedab11--kimicircuit
Kartcentrum Lelystad,LelystadVar1,3dcb0f41-3af7-40cd-ad46-9033dc1a2156,f10f143f405b7b2a510e16cffe6bc7e3--kartcentrum-lelystad
Western Springs Speedway,WestSprings,f62a97d3-39b4-4f7b-983a-7e0f034e3b78,9b0f861708c2b8163fa53611e359d5f6--western-springs-speedway
World Wide Technology Raceway,WWTR Var_2,d493f4d0-b380-44c2-b9ad-429b6f272f6f,81230a0c72da0015d44877c61a6e7d0d--world-wide-technology-raceway
Dodge City Speedway,Dodge City,431300eb-a4cd-4c11-b243-9c1bcbe690be,d9af0cd5b720c0ef6493fe8a14c4c8b6--dodge-city-speedway
Irwindale Speedway,IrwindaleL,8eda4a7e-bfa3-4409-a27d-ae9e998c90ba,b9110ed1fb6803a8e0ade78e5b955af7--irwindale-speedway
Rallydrive Australia,Rallydrive O,dc61911a-6fd9-4624-9faf-a69dcd78042a,ed0248641760f499a728b0efa1b7d398--rallydrive-australia
Formula K,FormulaK E4S,1113c751-982d-40ea-8561-97de3609da80,735f38f0be26d8297c2d59d1ce4703d8--formula-k
Spring Mountain - Charleston Peak - North Course,SMR-CharPkNC,aeb4e8d5-f42c-4c5e-a4de-7f353cccb5e7,151bc30995c96e99a80adfc0b71c7ce6--spring-mountain-charleston-peak-north-course
Karting Club Turku,Turku,33e04845-ad40-414d-a799-1ef61b6e5587,2dc290b2c002f583b636f74131f0191f--karting-club-turku
Óvalo Aguascalientes México,OAM,30c7bf0d-d480-4272-ba59-4269c1943945,abca979afd2c5aad7fbf2887b07da881---valo-aguascalientes-m-xico
Karting de Torreilles,TorreillesK,f5def9da-974c-4487-8673-62f6660b36bd,07986af002a85795e9de944c1d70b07a--karting-de-torreilles
Spokane County Raceway,Spokane DW,6c4daef2-7a8f-4dea-a912-be5160e92de4,a7161ea3cbc585062c6475acebad7e7c--spokane-county-raceway
